gameMap,gameMode,id,programId,firstName,lastName,alias,socialNetworkHandles,headshot,averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,highestMultikill,totalAces,totalInVictimFovKills,totalDefuserKills,totalFirstBloodKills,totalLongshotKills,totalPlanterKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,calculatedHillTime,objective1Time,objective2Time,objective3Time,objective4Time,objective5Time,team_type,oppo_abbrev,abbrev,team_id,bombsPlanted,bombsDefused,sneakDefuses,totalObjectivesCaptured,objectiveTiersContributed,matchGame.id,matchGame.matchId,matchGame.number,matchGame.gameMap.Version,matchGame.gameMap.locale,matchGame.gameMap.uid,matchGame.gameMap.InProgress,matchGame.gameMap.abbreviatedName,matchGame.gameMap.createdAt,matchGame.gameMap.createdBy,matchGame.gameMap.description,matchGame.gameMap.desktopImage.src,matchGame.gameMap.displayName,matchGame.gameMap.mapId,matchGame.gameMap.mobileImage.src,matchGame.gameMap.shareStatsImage.src,matchGame.gameMap.tags,matchGame.gameMap.title,matchGame.gameMap.updatedAt,matchGame.gameMap.updatedBy,matchGame.gameMap.publishDetails.environment,matchGame.gameMap.publishDetails.locale,matchGame.gameMap.publishDetails.time,matchGame.gameMap.publishDetails.user,matchGameResult.hostGameScore,matchGameResult.guestGameScore,matchGameResult.winnerTeamId,matchGameResult.loserTeamId,homeTeamGamesWon,awayTeamGamesWon,winnerTeamId,loserTeamId,matchDate
Breenbergh Hotel,CDL SnD,112,2,Alec,Sanderson,Arcitys,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/Arcitys'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/arcitys'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/112.png,86.37349700927734,3,7,1,2,0,935,102,10,7,65,15,7,8,1,875,234,41,1,4,1,1183,1,548400,49907.77734375,,,0,0,6,0,2,1,0,0,0,0,7,0,0.88,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,0.0,0.0,0.0,,,20168,8795,1,5,en-us,bltab7a33edbf6dcfc4,False,Breenbergh Hotel,2022-11-09T00:53:04.918Z,blt85aae568f2119ad8,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt40d49d85bb7d2c49/636c14eb3debb436bf972bdd/cdl-map-256_breenburgh_hotel.webp?auto=webp,Breenbergh Hotel,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt32587d48f533dc08/636c1510f17951383bcfbc8c/cdl-map-600_breeburgh_hotel.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt6b987db91f9770f9/636c1e3fabdffc469fad216b/cdl-1920_0002_Breenburgh_Hotel.jpg?auto=webp,[],Breenburgh Hotel,2022-12-03T02:04:30.718Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2022-12-05T10:02:00.334Z,blte5475d8d4c1a4efe,4.0,6.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Breenbergh Hotel,CDL SnD,50,2,Matthew ,Tinsley,KiSMET,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/KiSMET6_'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/kismet6_'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/50.png,107.69828033447266,3,4,1,1,2,948,210,7,5,65,42,9,7,1,1050,132,43,1,7,1,1143,100,610400,64537.33984375,,,0,0,6,0,2,0,0,0,0,0,10,0,1.29,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,2.0,0.0,0.0,,,20168,8795,1,5,en-us,bltab7a33edbf6dcfc4,False,Breenbergh Hotel,2022-11-09T00:53:04.918Z,blt85aae568f2119ad8,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt40d49d85bb7d2c49/636c14eb3debb436bf972bdd/cdl-map-256_breenburgh_hotel.webp?auto=webp,Breenbergh Hotel,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt32587d48f533dc08/636c1510f17951383bcfbc8c/cdl-map-600_breeburgh_hotel.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt6b987db91f9770f9/636c1e3fabdffc469fad216b/cdl-1920_0002_Breenburgh_Hotel.jpg?auto=webp,[],Breenburgh Hotel,2022-12-03T02:04:30.718Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2022-12-05T10:02:00.334Z,blte5475d8d4c1a4efe,4.0,6.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Breenbergh Hotel,CDL SnD,217,2,Kaden,Stockdale,Exceed,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/ExceedLbX'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/217.png,87.61544799804688,2,8,0,0,0,1001,167,7,6,60,29,6,8,0,600,97,27,2,4,2,788,0,544720,51208.5390625,,,0,0,5,0,2,0,0,0,0,0,6,0,0.75,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,0.0,0.0,0.0,,,20168,8795,1,5,en-us,bltab7a33edbf6dcfc4,False,Breenbergh Hotel,2022-11-09T00:53:04.918Z,blt85aae568f2119ad8,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt40d49d85bb7d2c49/636c14eb3debb436bf972bdd/cdl-map-256_breenburgh_hotel.webp?auto=webp,Breenbergh Hotel,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt32587d48f533dc08/636c1510f17951383bcfbc8c/cdl-map-600_breeburgh_hotel.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt6b987db91f9770f9/636c1e3fabdffc469fad216b/cdl-1920_0002_Breenburgh_Hotel.jpg?auto=webp,[],Breenburgh Hotel,2022-12-03T02:04:30.718Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2022-12-05T10:02:00.334Z,blte5475d8d4c1a4efe,4.0,6.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Breenbergh Hotel,CDL SnD,120,2,Cesar,Bueno,Skyz,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/CesarSkyz'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/skyz'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/120.png,107.41466522216797,4,4,0,2,0,834,295,10,10,82,30,5,4,2,1005,227,31,2,3,0,777,0,678816,58628.05859375,,,0,0,5,0,0,1,0,0,0,0,5,0,1.25,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,2.0,1.0,0.0,,,20168,8795,1,5,en-us,bltab7a33edbf6dcfc4,False,Breenbergh Hotel,2022-11-09T00:53:04.918Z,blt85aae568f2119ad8,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt40d49d85bb7d2c49/636c14eb3debb436bf972bdd/cdl-map-256_breenburgh_hotel.webp?auto=webp,Breenbergh Hotel,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt32587d48f533dc08/636c1510f17951383bcfbc8c/cdl-map-600_breeburgh_hotel.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt6b987db91f9770f9/636c1e3fabdffc469fad216b/cdl-1920_0002_Breenburgh_Hotel.jpg?auto=webp,[],Breenburgh Hotel,2022-12-03T02:04:30.718Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2022-12-05T10:02:00.334Z,blte5475d8d4c1a4efe,4.0,6.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Breenbergh Hotel,CDL SnD,550,2,Joseph,Romero,JoeDeceives,[],https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/550.png,97.23360443115234,2,6,1,0,2,1071,171,5,2,76,42,6,9,2,925,144,41,0,5,1,1002,0,591664,56372.796875,,,0,0,5,0,2,0,0,0,0,0,6,0,0.67,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,2.0,0.0,0.0,,,20168,8795,1,5,en-us,bltab7a33edbf6dcfc4,False,Breenbergh Hotel,2022-11-09T00:53:04.918Z,blt85aae568f2119ad8,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt40d49d85bb7d2c49/636c14eb3debb436bf972bdd/cdl-map-256_breenburgh_hotel.webp?auto=webp,Breenbergh Hotel,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt32587d48f533dc08/636c1510f17951383bcfbc8c/cdl-map-600_breeburgh_hotel.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt6b987db91f9770f9/636c1e3fabdffc469fad216b/cdl-1920_0002_Breenburgh_Hotel.jpg?auto=webp,[],Breenburgh Hotel,2022-12-03T02:04:30.718Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2022-12-05T10:02:00.334Z,blte5475d8d4c1a4efe,4.0,6.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Breenbergh Hotel,CDL SnD,262,2,Paco,Rusiewiez,Hydra,[],https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/262.png,87.42692565917969,3,4,3,1,1,995,95,4,6,59,63,7,8,4,1075,105,43,2,4,2,969,0,558976,50926.0859375,,,0,0,7,0,0,0,0,0,0,0,7,0,0.88,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,0.0,1.0,0.0,,,20168,8795,1,5,en-us,bltab7a33edbf6dcfc4,False,Breenbergh Hotel,2022-11-09T00:53:04.918Z,blt85aae568f2119ad8,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt40d49d85bb7d2c49/636c14eb3debb436bf972bdd/cdl-map-256_breenburgh_hotel.webp?auto=webp,Breenbergh Hotel,Breenbergh Hotel,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt32587d48f533dc08/636c1510f17951383bcfbc8c/cdl-map-600_breeburgh_hotel.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt6b987db91f9770f9/636c1e3fabdffc469fad216b/cdl-1920_0002_Breenburgh_Hotel.jpg?auto=webp,[],Breenburgh Hotel,2022-12-03T02:04:30.718Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2022-12-05T10:02:00.334Z,blte5475d8d4c1a4efe,4.0,6.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,93,2,Adam,Garcia,Assault,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/Assault'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/assaultszn'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/93.png,208.7788543701172,1,12,5,0,0,1841,79,10,7,95,0,4,17,8,970,165,39,0,2,2,1210,0,359392,47937.8125,,,0,0,2,0,0,0,0,0,1,0,3,1,0.24,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,,,,1.0,3.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,39,2,Preston,Greiner,Priestahh,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/Priestahh'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/priestahh'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/39.png,188.43617248535156,4,8,3,0,0,1676,575,8,10,97,0,17,11,5,2475,263,76,6,13,4,2175,0,389376,48182.76171875,,,0,0,14,0,1,1,0,0,0,0,16,0,1.55,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,,,,3.0,6.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,112,2,Alec,Sanderson,Arcitys,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/Arcitys'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/arcitys'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/112.png,189.82261657714844,1,12,3,0,0,1848,336,12,8,95,0,6,15,1,675,203,40,4,3,3,1134,98,367792,45018.546875,,,0,0,4,0,0,2,0,0,0,0,5,1,0.40,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,,,,0.0,0.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,50,2,Matthew ,Tinsley,KiSMET,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/KiSMET6_'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/kismet6_'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/50.png,173.30096435546875,7,5,3,0,0,1226,393,8,5,93,87,15,8,2,2000,208,60,2,14,1,1491,0,401088,47204.15625,,,0,0,11,0,0,0,0,1,1,0,13,0,1.88,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,,,,3.0,8.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,217,2,Kaden,Stockdale,Exceed,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/ExceedLbX'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/217.png,196.98719787597656,4,7,3,0,0,1454,364,8,8,94,95,16,10,5,2050,264,76,7,15,1,1875,0,390688,49524.1328125,,,0,0,12,0,1,1,0,0,2,0,15,0,1.60,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,,,,1.0,0.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,120,2,Cesar,Bueno,Skyz,"[{'socialNetworkType': 'TWITTER', 'handle': 'https://twitter.com/CesarSkyz'}, {'socialNetworkType': 'TWITCH', 'handle': 'https://www.twitch.tv/skyz'}]",https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/120.png,175.56622314453125,10,2,4,0,0,1111,511,7,5,95,0,16,6,4,1905,221,75,8,14,2,1870,0,412016,50976.58984375,,,0,0,11,0,0,2,0,0,0,0,16,2,2.67,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,,,,3.0,7.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,550,2,Joseph,Romero,JoeDeceives,[],https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/550.png,233.2068634033203,2,18,0,0,0,2016,216,10,4,95,60,12,18,3,1575,171,57,8,6,6,1356,0,351936,53928.33984375,,,0,0,10,0,0,0,0,0,3,0,12,0,0.67,00:00,00:00,00:00,00:00,00:00,00:00,host,NY,LAG,11,,,,1.0,3.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
Himmelmatt Expo,CDL Control,262,2,Paco,Rusiewiez,Hydra,[],https://www.callofduty.com/content/dam/activision/in-game-asset/callofduty/cdl/en/headshots/262.png,230.09896850585938,3,11,2,0,0,1562,262,2,0,94,69,12,13,4,1475,182,65,5,8,4,1525,0,374912,58292.1796875,,,0,0,9,0,1,0,0,0,1,0,12,0,0.92,00:00,00:00,00:00,00:00,00:00,00:00,guest,LAG,NY,13,,,,3.0,3.0,20169,8795,2,2,en-us,blt34f28a49efade483,False,Himmelmatt Expo,2023-03-29T18:12:12.869Z,blt85aae568f2119ad8,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/bltd7fb2d2545259b7d/642481afa3e9c24dffdfd05a/cdl-512-Himmelmatt-Expo.webp?auto=webp,Himmelmatt Expo,Himmelmatt Expo,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blta1e8f2cb6b39f934/642481af3f99024f596b22ab/cdl-600-Himmelmatt-Expo.webp?auto=webp,https://images.blz-contentstack.com/v3/assets/blta7b34f1f894a2422/blt47f23e087eee4517/642481af9c5c306d42199ede/cdl-fullsize-Himmelmatt-Expo.jpg?auto=webp,[],Himmelmatt Expo,2023-03-29T18:22:08.854Z,blt85aae568f2119ad8,blt32369acdba41f6a8,en-us,2023-03-29T18:22:14.429Z,blt85aae568f2119ad8,0.0,3.0,13.0,11.0,0,3,13,11,2023-11-03T15:53:32.656Z
