averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,totalObjectivesCaptured,objectiveTiersContributed,winner
1.7599737548828125,6.0,13.0,5.0,0.0,0.0,26.24,7.82,14.0,8.0,93.0,0.0,21.0,18.0,8.0,27.25,3.34,1.11,13.0,18.0,3.0,30.9,1.16,7569.76,764.517890625,16.0,0.0,0.0,0.0,5.0,21.0,0.0,1.17,1.0,1.0,1
2.012451782226562,6.0,15.0,7.0,0.0,1.0,32.29,7.57,21.0,17.0,98.0,30.0,20.0,22.0,8.0,29.25,4.04,96.0,12.0,17.0,3.0,28.98,25.0,7295.2,850.68546875,16.0,0.0,0.0,0.0,7.0,20.0,0.0,0.91,2.0,5.0,0
1.917117919921875,3.0,20.0,8.0,1.0,0.0,32.24,2.72,24.0,18.0,94.0,0.0,19.0,28.0,6.0,25.5,3.27,87.0,3.0,14.0,5.0,27.26,2.0,6979.36,801.273984375,19.0,1.0,0.0,0.0,5.0,20.0,0.0,0.68,2.0,8.0,1
2.265634155273437,3.0,19.0,1.0,0.0,0.0,23.21,3.21,9.0,9.0,90.0,44.0,9.0,20.0,4.0,12.25,1.78,59.0,5.0,9.0,0.0,14.92,0.0,3960.48,579.487578125,6.0,0.0,2.0,0.0,2.0,9.0,0.0,0.45,1.0,1.0,0
2.2449571228027345,4.0,7.0,6.0,0.0,0.0,18.06,3.47,6.0,4.0,96.0,81.0,18.0,13.0,6.0,22.25,3.57,1.03,2.0,17.0,1.0,25.22,23.0,4528.0,583.129765625,15.0,0.0,2.0,1.0,4.0,18.0,0.0,1.38,2.0,3.0,1
2.003658599853516,4.0,12.0,2.0,0.0,1.0,15.99,91.0,4.0,5.0,99.0,0.0,18.0,15.0,5.0,23.5,2.65,80.0,5.0,13.0,5.0,21.18,0.0,4500.64,478.6989453125,14.0,0.0,4.0,0.0,3.0,18.0,0.0,1.2,1.0,2.0,0
1.7376937866210938,8.0,7.0,1.0,1.0,0.0,14.7,5.15,6.0,7.0,91.0,0.0,24.0,8.0,6.0,30.0,3.33,1.07,14.0,20.0,3.0,25.33,30.0,4785.76,529.62578125,21.0,1.0,9.0,1.0,2.0,24.0,0.0,3.0,2.0,8.0,1
2.437926483154297,3.0,18.0,2.0,0.0,0.0,25.19,4.41,16.0,12.0,95.0,68.0,15.0,20.0,3.0,16.5,2.71,75.0,9.0,9.0,6.0,18.85,0.0,4212.32,630.90953125,14.0,0.0,0.0,2.0,3.0,15.0,0.0,0.75,1.0,2.0,0
2.23364501953125,5.0,9.0,5.0,0.0,0.0,18.37,3.02,14.0,10.0,96.0,64.0,16.0,14.0,5.0,22.0,2.36,68.0,7.0,13.0,3.0,15.31,1.0,4508.64,596.2403515625,13.0,0.0,2.0,1.0,1.0,16.0,0.0,1.14,3.0,10.0,1
1.971159057617188,3.0,16.0,3.0,0.0,0.0,21.62,2.62,11.0,10.0,98.0,0.0,7.0,19.0,7.0,10.75,2.99,49.0,4.0,4.0,3.0,13.85,0.0,4224.64,491.76921875,7.0,2.0,2.0,0.0,1.0,7.0,0.0,0.37,0.0,0.0,0
2.088357696533203,4.0,12.0,2.0,0.0,0.0,18.5,3.08,5.0,7.0,97.0,0.0,16.0,14.0,6.0,20.5,2.44,6.0,7.0,15.0,1.0,20.15,29.0,4492.8,564.6360546875,13.0,0.0,6.0,0.0,3.0,16.0,0.0,1.14,3.0,5.0,1
1.6479220581054688,6.0,13.0,4.0,0.0,1.0,21.28,3.28,15.0,11.0,90.0,0.0,26.0,18.0,1.0,30.25,3.41,1.1,5.0,20.0,6.0,27.9,1.0,8597.44,807.776875,24.0,1.0,2.0,0.0,2.0,26.0,0.0,1.44,2.0,6.0,0
1.9665028381347656,6.0,17.0,8.0,1.0,0.0,29.76,3.26,28.0,21.0,95.0,93.0,33.0,25.0,9.0,40.0,4.49,1.36,20.0,22.0,10.0,38.33,5.0,8109.44,963.307109375,27.0,0.0,0.0,1.0,3.0,33.0,0.0,1.32,3.0,8.0,1
2.05779052734375,3.0,19.0,8.0,0.0,0.0,33.99,6.99,18.0,11.0,96.0,1.13,19.0,27.0,10.0,28.25,3.61,1.15,5.0,16.0,3.0,27.27,0.0,8037.12,960.797421875,16.0,0.0,1.0,0.0,4.0,18.0,0.0,0.7,2.0,7.0,0
2.2776840209960927,2.0,31.0,2.0,0.0,0.0,38.68,5.37,22.0,13.0,97.0,1.35,20.0,33.0,4.0,26.75,3.55,1.2,12.0,12.0,8.0,29.71,1.0,7746.56,1082.81734375,17.0,2.0,0.0,1.0,8.0,20.0,0.0,0.61,3.0,9.0,1
1.838819580078125,4.0,18.0,10.0,0.0,0.0,34.32,6.31,21.0,18.0,93.0,0.0,29.0,28.0,11.0,35.0,4.93,1.57,17.0,20.0,9.0,42.97,1.36,8002.4,847.602109375,27.0,0.0,1.0,0.0,9.0,29.0,0.0,1.04,3.0,5.0,0
2.1951448059082037,3.0,19.0,11.0,0.0,0.0,37.75,7.25,20.0,8.0,99.0,1.09,26.0,30.0,8.0,33.0,3.91,1.12,11.0,18.0,8.0,28.26,1.05,7929.76,1022.435390625,21.0,1.0,1.0,0.0,6.0,26.0,0.0,0.87,2.0,5.0,1
1.974379119873047,4.0,17.0,7.0,0.0,0.0,33.05,8.59,17.0,8.0,94.0,2.07,40.0,24.0,1.0,41.25,4.72,1.61,21.0,32.0,8.0,40.27,1.0,8172.8,975.24203125,30.0,0.0,1.0,1.0,8.0,40.0,0.0,1.67,1.0,1.0,0
1.96546127319336,4.0,21.0,5.0,0.0,0.0,34.08,4.87,19.0,18.0,94.0,25.0,18.0,26.0,12.0,26.0,3.09,86.0,4.0,15.0,3.0,24.96,75.0,8018.08,935.984140625,13.0,1.0,2.0,0.0,2.0,17.0,0.0,0.69,3.0,5.0,1
2.1516128540039063,7.0,19.0,5.0,1.0,0.0,32.13,6.66,20.0,17.0,97.0,1.15,34.0,24.0,8.0,38.5,4.35,1.41,16.0,28.0,5.0,38.07,0.0,7897.44,1041.7409375,29.0,0.0,0.0,0.0,10.0,32.0,0.0,1.42,3.0,5.0,1
2.017975616455078,4.0,18.0,6.0,0.0,0.0,27.94,3.74,26.0,18.0,96.0,42.0,22.0,24.0,9.0,31.25,3.42,1.06,14.0,18.0,4.0,31.06,1.04,7872.64,932.010234375,18.0,0.0,0.0,0.0,7.0,22.0,0.0,0.92,4.0,9.0,0
2.1762335205078127,5.0,23.0,8.0,0.0,0.0,38.98,7.28,21.0,14.0,95.0,1.33,30.0,31.0,7.0,39.25,4.3,1.33,16.0,24.0,6.0,33.41,3.0,7508.16,1012.950234375,22.0,1.0,3.0,2.0,2.0,30.0,0.0,0.97,2.0,9.0,1
2.308036956787109,3.0,24.0,6.0,0.0,1.0,37.41,5.39,8.0,4.0,95.0,98.0,27.0,31.0,4.0,33.25,3.3,1.26,9.0,21.0,6.0,31.62,0.0,7569.76,1035.923125,23.0,1.0,0.0,1.0,7.0,27.0,0.0,0.87,4.0,5.0,0
1.770164031982422,5.0,15.0,4.0,0.0,0.0,26.13,7.03,15.0,9.0,93.0,0.0,26.0,19.0,9.0,34.75,3.85,1.24,8.0,20.0,6.0,33.28,1.27,8171.04,852.520390625,23.0,0.0,1.0,1.0,5.0,26.0,0.0,1.37,1.0,5.0,1
1.8266580200195317,3.0,20.0,6.0,0.0,0.0,33.39,6.16,18.0,17.0,94.0,0.0,19.0,26.0,7.0,25.25,4.34,91.0,15.0,11.0,8.0,25.33,1.0,7683.2,842.599921875,19.0,0.0,2.0,0.0,4.0,19.0,0.0,0.73,4.0,8.0,0
1.9730699157714844,3.0,15.0,8.0,0.0,0.0,29.89,6.43,21.0,18.0,96.0,0.0,20.0,22.0,14.0,29.5,4.55,98.0,13.0,15.0,5.0,27.39,1.4,7961.76,968.8346875,15.0,0.0,1.0,1.0,3.0,20.0,0.0,0.91,2.0,8.0,1
2.2362825012207037,4.0,25.0,4.0,0.0,0.0,34.46,4.29,15.0,15.0,93.0,1.7,28.0,29.0,6.0,34.25,4.6,1.38,12.0,22.0,7.0,36.42,0.0,7549.6,1020.869296875,23.0,3.0,0.0,0.0,6.0,29.0,0.0,0.97,2.0,4.0,0
2.093788452148437,5.0,13.0,4.0,0.0,0.0,21.53,3.57,12.0,16.0,93.0,62.0,26.0,17.0,8.0,31.5,2.93,1.16,8.0,19.0,7.0,33.26,0.0,4358.08,530.2487890625,20.0,0.0,2.0,1.0,4.0,26.0,0.0,1.53,1.0,1.0,1
1.6065863037109376,9.0,14.0,3.0,1.0,0.0,26.06,6.99,13.0,11.0,94.0,0.0,20.0,17.0,5.0,22.5,3.07,95.0,9.0,18.0,1.0,23.01,69.0,4430.08,440.519609375,19.0,1.0,7.0,0.0,3.0,21.0,0.0,1.18,0.0,0.0,0
1.4066946411132812,6.0,10.0,4.0,0.0,0.0,18.37,3.31,9.0,10.0,90.0,0.0,17.0,14.0,10.0,23.75,3.24,93.0,10.0,14.0,3.0,26.03,1.06,4494.56,382.7580859375,15.0,1.0,3.0,0.0,3.0,16.0,0.0,1.21,2.0,4.0,1
1.5719784545898436,4.0,13.0,5.0,0.0,0.0,25.47,6.71,10.0,14.0,95.0,38.0,13.0,18.0,7.0,17.5,4.39,86.0,6.0,8.0,5.0,23.58,32.0,4342.72,411.9281640625,13.0,0.0,0.0,0.0,3.0,13.0,0.0,0.72,0.0,0.0,0
1.903243103027344,3.0,8.0,6.0,0.0,1.0,19.74,3.68,17.0,14.0,92.0,18.0,16.0,15.0,3.0,20.5,2.07,73.0,10.0,13.0,3.0,19.18,0.0,4549.6,521.9425,14.0,0.0,2.0,0.0,2.0,16.0,0.0,1.07,2.0,5.0,1
1.954111175537109,2.0,21.0,4.0,0.0,0.0,28.53,2.97,18.0,18.0,94.0,0.0,16.0,25.0,4.0,18.25,2.36,60.0,4.0,8.0,8.0,15.42,1.0,4017.28,518.1395703125,13.0,1.0,0.0,0.0,2.0,16.0,0.0,0.64,0.0,0.0,0
1.4542353820800782,5.0,9.0,3.0,0.0,0.0,20.31,6.83,12.0,12.0,91.0,0.0,24.0,12.0,7.0,32.5,4.73,1.02,8.0,18.0,6.0,26.52,2.0,4680.0,408.7680859375,22.0,1.0,3.0,0.0,5.0,24.0,0.0,2.0,3.0,9.0,1
2.071374664306641,2.0,16.0,7.0,0.0,0.0,25.95,1.73,17.0,15.0,96.0,56.0,9.0,23.0,4.0,10.75,1.8,58.0,4.0,6.0,3.0,16.86,0.0,4034.24,507.5635546875,7.0,0.0,1.0,0.0,2.0,9.0,0.0,0.39,0.0,0.0,0
1.3952604675292968,6.0,14.0,3.0,0.0,1.0,21.97,3.87,12.0,12.0,85.0,0.0,17.0,18.0,5.0,20.25,3.52,93.0,11.0,14.0,3.0,24.86,11.0,7154.4,421.697109375,14.0,0.0,0.0,0.0,3.0,17.0,0.0,0.94,0.0,2.0,1
1.9139382934570317,6.0,18.0,4.0,0.0,0.0,29.8,7.26,19.0,19.0,96.0,86.0,23.0,22.0,10.0,28.75,3.78,1.07,16.0,19.0,4.0,28.04,0.0,6937.6,611.2330859375,18.0,1.0,2.0,0.0,5.0,23.0,0.0,1.05,2.0,5.0,0
1.9105409240722655,3.0,18.0,5.0,0.0,0.0,29.09,4.49,22.0,17.0,95.0,22.0,20.0,23.0,9.0,26.5,4.49,1.13,13.0,15.0,5.0,33.05,0.0,6795.84,590.1129296875,19.0,0.0,0.0,0.0,3.0,20.0,0.0,0.87,0.0,3.0,1
1.2528444671630858,4.0,9.0,5.0,0.0,0.0,25.07,10.81,11.0,11.0,92.0,0.0,19.0,14.0,8.0,27.0,4.6,99.0,15.0,16.0,3.0,26.21,59.0,7302.4,436.468125,17.0,0.0,1.0,0.0,1.0,19.0,0.0,1.36,2.0,5.0,0
1.4871939086914063,6.0,13.0,6.0,0.0,0.0,23.44,3.7,16.0,16.0,93.0,23.0,21.0,19.0,4.0,23.75,3.7,88.0,7.0,18.0,3.0,24.94,0.0,7088.32,489.2546875,15.0,1.0,1.0,0.0,4.0,20.0,0.0,1.11,0.0,1.0,1
1.842179718017578,5.0,18.0,4.0,1.0,0.0,29.76,6.62,22.0,21.0,95.0,33.0,20.0,22.0,4.0,26.0,3.27,87.0,12.0,14.0,5.0,24.88,14.0,6960.32,610.6911328125,15.0,0.0,0.0,0.0,5.0,20.0,0.0,0.91,2.0,6.0,0
1.841021881103516,3.0,19.0,3.0,0.0,0.0,30.01,7.17,11.0,11.0,94.0,51.0,19.0,22.0,2.0,20.25,3.12,100.0,8.0,15.0,4.0,27.04,70.0,6971.2,611.6369140625,17.0,0.0,0.0,1.0,8.0,19.0,0.0,0.86,0.0,1.0,1
1.5517794799804687,4.0,17.0,2.0,0.0,0.0,26.28,6.64,16.0,16.0,96.0,0.0,20.0,19.0,5.0,27.25,3.55,92.0,13.0,15.0,5.0,24.57,29.0,7073.6,505.8895703125,19.0,2.0,1.0,0.0,3.0,20.0,0.0,1.05,2.0,5.0,0
1.945310974121093,4.0,10.0,8.0,1.0,0.0,22.54,4.2,12.0,12.0,95.0,65.0,19.0,18.0,6.0,24.0,4.16,1.03,19.0,15.0,3.0,26.49,0.0,5328.96,616.5077734375,14.0,0.0,0.0,0.0,5.0,19.0,0.0,1.06,2.0,2.0,0
1.7045132446289062,4.0,14.0,3.0,0.0,0.0,19.71,2.71,17.0,11.0,91.0,0.0,17.0,17.0,2.0,20.25,1.9,69.0,7.0,10.0,7.0,20.27,60.0,5340.8,540.05421875,15.0,1.0,1.0,0.0,6.0,17.0,0.0,1.0,1.0,3.0,1
1.7475262451171876,6.0,9.0,9.0,0.0,0.0,21.11,3.03,11.0,4.0,94.0,72.0,22.0,18.0,4.0,25.0,2.11,88.0,10.0,15.0,7.0,25.72,1.0,5283.04,586.71078125,20.0,0.0,0.0,0.0,3.0,20.0,0.0,1.22,1.0,2.0,0
2.1335757446289065,3.0,17.0,6.0,0.0,1.0,27.29,2.85,11.0,6.0,94.0,0.0,14.0,24.0,5.0,19.75,2.66,67.0,9.0,8.0,6.0,19.26,1.15,5064.32,688.707109375,13.0,0.0,0.0,0.0,2.0,14.0,0.0,0.58,2.0,4.0,1
1.3923561096191406,5.0,7.0,1.0,0.0,0.0,12.85,3.35,11.0,10.0,93.0,0.0,18.0,8.0,7.0,22.25,2.77,62.0,5.0,16.0,2.0,18.28,45.0,5851.52,481.329296875,15.0,0.0,1.0,0.0,3.0,18.0,0.0,2.25,1.0,2.0,0
2.037897033691406,3.0,16.0,5.0,0.0,0.0,24.88,3.02,15.0,12.0,94.0,90.0,18.0,21.0,6.0,23.0,2.75,73.0,1.0,10.0,8.0,20.21,0.0,5171.68,628.32796875,14.0,0.0,0.0,0.0,2.0,18.0,0.0,0.86,2.0,3.0,1
1.9594276428222657,4.0,12.0,8.0,0.0,0.0,25.58,5.58,11.0,6.0,97.0,92.0,21.0,20.0,8.0,25.75,3.05,94.0,6.0,14.0,7.0,21.62,54.0,5196.32,641.5386328125,18.0,2.0,0.0,1.0,5.0,21.0,0.0,1.05,0.0,2.0,0
