averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalAces,totalInVictimFovKills,totalDefuserKills,totalFirstBloodKills,totalLongshotKills,totalPlanterKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,bombsPlanted,bombsDefused,sneakDefuses,winner
1.291928253173828,3.0,3.0,1.0,4.0,0.0,9.4,2.77,7.0,4.0,77.0,62.0,7.0,4.0,0.0,8.0,1.11,33.0,2.0,3.0,0.0,7.88,0.0,3587.52,366.6147265625,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,1.75,1.0,0.0,0.0,1
91.7906265258789,1.0,5.0,1.0,0.0,0.0,7.25,1.25,6.0,7.0,65.0,15.0,2.0,6.0,0.0,2.0,30.0,6.0,0.0,2.0,0.0,3.18,0.0,3330.08,267.10103515625,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.33,0.0,0.0,0.0,0
1.2259049987792967,2.0,0.0,1.0,0.0,2.0,3.06,6.0,7.0,8.0,82.0,0.0,4.0,3.0,1.0,5.1,73.0,14.0,1.0,4.0,0.0,5.68,1.0,3859.52,373.2608203125,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,1.33,0.0,0.0,0.0,1
1.105565414428711,6.0,4.0,0.0,1.0,2.0,8.39,2.39,5.0,4.0,67.0,45.0,7.0,6.0,0.0,7.0,1.15,42.0,8.0,5.0,1.0,9.74,0.0,3535.52,326.07806640625,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.17,0.0,0.0,0.0,0
76.2925796508789,3.0,2.0,0.0,1.0,1.0,5.24,2.23,8.0,8.0,81.0,0.0,6.0,3.0,0.0,6.1,1.34,26.0,4.0,5.0,0.0,10.04,0.0,5168.96,268.03716796875,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0
1.0227629089355468,3.0,5.0,0.0,0.0,0.0,8.94,2.94,5.0,3.0,66.0,25.0,4.0,5.0,2.0,4.25,93.0,25.0,0.0,3.0,1.0,5.42,0.0,4063.52,404.4315234375,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8,0.0,0.0,0.0,1
85.9691162109375,2.0,3.0,3.0,0.0,0.0,6.86,86.0,4.0,5.0,66.0,12.0,3.0,6.0,2.0,5.0,83.0,16.0,4.0,3.0,0.0,5.65,0.0,4101.28,334.095546875,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,1.0,0.0,0.0,0
81.10228729248047,2.0,4.0,0.0,1.0,2.0,7.94,1.94,5.0,7.0,67.0,0.0,3.0,6.0,2.0,2.5,1.45,16.0,3.0,2.0,0.0,4.2,100.0,4274.72,343.4296875,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.5,0.0,0.0,0.0,1
91.76502990722656,6.0,2.0,1.0,1.0,1.0,5.7,1.7,8.0,8.0,69.0,30.0,7.0,4.0,1.0,8.5,70.0,23.0,4.0,6.0,0.0,5.73,0.0,4784.0,347.5625,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,1.75,1.0,0.0,0.0,0
71.05245208740234,1.0,5.0,0.0,1.0,1.0,7.4,1.4,6.0,5.0,53.0,16.0,2.0,6.0,0.0,2.0,72.0,18.0,4.0,0.0,1.0,4.49,0.0,3380.16,287.37634765625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.0,0.0,1
