averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalAces,totalInVictimFovKills,totalDefuserKills,totalFirstBloodKills,totalLongshotKills,totalPlanterKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,bombsPlanted,bombsDefused,sneakDefuses,matchGame.matchId,winner
56.03976058959961,2.0,7.0,1.0,0.0,0.0,8.3,30.0,7.0,2.0,46.0,16.0,5.0,8.0,0.0,5.0,79.0,22.0,3.0,4.0,1.0,5.58,0.0,3574.24,198.59958984375,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.63,0.0,0.0,0.0,8706,1
82.06473541259766,4.0,5.0,1.0,1.0,1.0,8.53,1.53,7.0,5.0,65.0,34.0,10.0,7.0,1.0,9.0,1.52,46.0,3.0,8.0,1.0,10.53,72.0,4142.56,288.3628125,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,1.43,0.0,0.0,0.0,8706,0
80.27393341064453,4.0,4.0,0.0,1.0,0.0,6.71,2.71,9.0,7.0,89.0,51.0,5.0,4.0,5.0,8.5,1.38,31.0,5.0,4.0,0.0,8.02,0.0,5540.16,269.60623046875,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.25,1.0,0.0,0.0,8706,1
1.0434120178222657,2.0,6.0,1.0,0.0,1.0,14.26,6.26,10.0,7.0,70.0,1.01,9.0,8.0,0.0,9.0,1.88,50.0,2.0,7.0,2.0,12.57,1.0,6472.16,576.32265625,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.13,0.0,0.0,0.0,8710,1
1.178764572143555,4.0,2.0,2.0,1.0,2.0,10.62,4.62,7.0,8.0,86.0,22.0,12.0,6.0,4.0,17.0,2.58,57.0,7.0,10.0,1.0,16.13,0.0,7800.8,636.68578125,0.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,8710,0
85.08955383300781,2.0,5.0,2.0,2.0,1.0,9.2,91.0,7.0,5.0,55.0,76.0,6.0,8.0,0.0,5.0,70.0,25.0,7.0,3.0,1.0,8.3,0.0,5298.4,489.3237109375,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.75,1.0,0.0,0.0,8710,1
1.0452194976806641,3.0,3.0,1.0,1.0,2.0,6.48,48.0,6.0,5.0,77.0,93.0,6.0,6.0,3.0,8.75,1.1,23.0,1.0,4.0,1.0,8.95,32.0,7738.4,582.3898046875,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,8710,0
74.36859130859375,1.0,7.0,2.0,0.0,1.0,11.45,95.0,7.0,4.0,59.0,13.0,1.0,10.0,0.0,2.0,17.0,7.0,1.0,1.0,0.0,3.42,0.0,5782.4,419.3912109375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.0,0.0,8710,1
74.15364837646484,2.0,5.0,1.0,0.0,1.0,9.78,2.19,7.0,7.0,62.0,33.0,7.0,7.0,2.0,7.25,80.0,30.0,2.0,5.0,2.0,8.68,0.0,6548.64,403.9433984375,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,8710,0
1.093109893798828,5.0,5.0,0.0,3.0,3.0,10.89,2.89,6.0,4.0,72.0,81.0,9.0,8.0,0.0,10.0,1.56,47.0,5.0,4.0,2.0,10.79,0.0,6854.24,593.095546875,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,1.13,1.0,1.0,0.0,8710,1
89.030517578125,4.0,5.0,1.0,4.0,0.0,8.52,1.27,7.0,6.0,65.0,48.0,9.0,6.0,0.0,6.0,1.35,45.0,5.0,4.0,1.0,12.03,0.0,5777.6,487.0745703125,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.5,0.0,0.0,0.0,8710,0
1.0336115264892578,7.0,5.0,0.0,2.0,1.0,8.3,2.3,10.0,9.0,66.0,34.0,17.0,6.0,1.0,18.75,1.81,58.0,5.0,12.0,3.0,18.07,1.0,5284.96,442.0409375,0.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,17.0,0.0,2.83,1.0,1.0,0.0,8704,0
66.98986053466797,2.0,7.0,1.0,0.0,0.0,8.68,68.0,3.0,6.0,45.0,13.0,3.0,8.0,1.0,7.5,66.0,21.0,3.0,2.0,1.0,5.86,0.0,3755.04,336.3189453125,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.38,4.0,0.0,0.0,8704,1
80.21958923339844,5.0,3.0,3.0,2.0,1.0,8.56,1.56,7.0,9.0,73.0,0.0,6.0,7.0,1.0,7.75,1.02,24.0,2.0,4.0,0.0,7.3,0.0,5814.24,383.450703125,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.86,2.0,0.0,0.0,8704,0
74.10694885253906,2.0,4.0,2.0,0.0,2.0,9.99,1.37,6.0,10.0,67.0,15.0,6.0,8.0,2.0,9.5,97.0,15.0,4.0,4.0,2.0,5.29,1.0,5479.04,316.51556640625,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.75,1.0,0.0,0.0,8704,1
81.12997436523438,2.0,5.0,1.0,1.0,1.0,7.56,1.0,7.0,4.0,57.0,16.0,3.0,7.0,3.0,3.75,88.0,25.0,1.0,2.0,0.0,7.04,0.0,4553.6,393.053046875,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.43,1.0,0.0,0.0,8704,0
1.0033634185791016,3.0,5.0,0.0,1.0,2.0,8.19,1.19,8.0,6.0,65.0,56.0,7.0,7.0,1.0,6.75,1.13,27.0,4.0,5.0,1.0,7.34,0.0,5146.08,448.1123828125,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,8704,1
1.035378189086914,2.0,4.0,1.0,1.0,1.0,8.06,1.38,5.0,8.0,82.0,30.0,4.0,6.0,1.0,4.5,1.26,23.0,2.0,2.0,1.0,6.65,0.0,5973.6,447.9855078125,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.67,0.0,0.0,0.0,8704,0
93.59651947021484,4.0,4.0,1.0,3.0,2.0,12.21,4.66,2.0,3.0,77.0,55.0,10.0,7.0,4.0,13.5,2.63,10.0,9.0,6.0,1.0,13.98,0.0,6068.32,419.8388671875,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.43,0.0,1.0,0.0,8704,1
94.12876892089844,5.0,2.0,0.0,4.0,0.0,3.92,1.69,7.0,4.0,80.0,34.0,8.0,2.0,2.0,5.0,1.1,35.0,4.0,3.0,1.0,9.51,0.0,4449.92,281.08017578125,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,8738,1
95.246826171875,3.0,2.0,3.0,0.0,2.0,7.73,31.0,4.0,5.0,68.0,53.0,4.0,7.0,0.0,4.0,91.0,14.0,2.0,4.0,0.0,5.21,0.0,3493.44,297.2882421875,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.57,0.0,0.0,0.0,8738,0
90.65596771240234,5.0,2.0,0.0,1.0,1.0,4.99,1.99,7.0,3.0,75.0,25.0,6.0,3.0,0.0,9.0,82.0,23.0,0.0,5.0,0.0,5.66,32.0,3974.08,293.1267578125,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,8738,1
68.63461303710938,4.0,5.0,0.0,1.0,1.0,6.9,30.0,4.0,5.0,68.0,4.0,4.0,6.0,0.0,3.0,61.0,18.0,1.0,3.0,0.0,5.72,1.0,3844.48,227.713515625,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.67,0.0,0.0,0.0,8738,0
59.39370727539063,1.0,5.0,0.0,0.0,0.0,6.34,1.34,5.0,5.0,60.0,0.0,4.0,5.0,2.0,5.5,94.0,22.0,0.0,4.0,0.0,7.43,0.0,3442.72,180.2476953125,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.0,0.0,0.0,8738,1
79.4222412109375,1.0,6.0,0.0,0.0,0.0,6.55,55.0,4.0,6.0,65.0,15.0,1.0,6.0,1.0,1.25,44.0,10.0,1.0,1.0,0.0,2.88,0.0,3227.68,268.50451171875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,8738,0
78.51260375976562,3.0,4.0,0.0,0.0,1.0,6.78,1.78,3.0,2.0,52.0,22.0,7.0,5.0,1.0,9.5,89.0,30.0,5.0,5.0,2.0,7.42,0.0,3190.08,259.74310546875,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.4,0.0,0.0,0.0,8738,1
1.0239373016357423,3.0,4.0,0.0,1.0,2.0,8.85,2.17,4.0,6.0,75.0,42.0,6.0,6.0,0.0,6.0,1.55,28.0,3.0,5.0,0.0,7.9,0.0,3734.56,312.1146875,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,8738,0
1.0075264739990235,2.0,5.0,0.0,1.0,2.0,9.59,2.28,8.0,2.0,72.0,63.0,7.0,7.0,0.0,6.0,1.17,38.0,2.0,6.0,0.0,10.07,1.0,6204.96,512.5678515625,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10119,1
1.0081841278076171,1.0,6.0,0.0,1.0,1.0,11.14,3.44,10.0,6.0,68.0,43.0,5.0,7.0,0.0,6.0,93.0,25.0,1.0,3.0,1.0,5.95,1.0,5594.4,516.035703125,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.71,1.0,0.0,0.0,10119,0
88.23445129394531,1.0,5.0,2.0,1.0,1.0,9.64,72.0,8.0,5.0,68.0,48.0,4.0,8.0,5.0,6.75,97.0,34.0,0.0,2.0,1.0,8.69,0.0,6144.48,468.5796875,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,1.0,0.0,0.0,10119,1
89.56710052490234,2.0,6.0,0.0,0.0,2.0,10.61,2.61,5.0,4.0,58.0,56.0,8.0,8.0,2.0,14.25,1.16,41.0,2.0,7.0,1.0,9.96,0.0,5445.6,455.8544921875,0.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,0.0,10119,0
95.51693725585938,3.0,6.0,0.0,1.0,0.0,8.81,2.81,9.0,4.0,69.0,36.0,7.0,6.0,1.0,14.25,1.01,32.0,1.0,5.0,1.0,7.9,1.0,6034.88,484.028984375,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.17,3.0,2.0,0.0,10119,1
1.0587930297851562,2.0,5.0,1.0,1.0,1.0,8.84,1.14,4.0,5.0,77.0,38.0,5.0,7.0,1.0,5.25,82.0,22.0,2.0,4.0,0.0,7.61,1.0,6047.84,517.431484375,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.71,1.0,0.0,0.0,10119,0
1.214001007080078,4.0,2.0,2.0,3.0,1.0,5.65,1.0,7.0,2.0,78.0,62.0,11.0,5.0,2.0,9.0,1.46,60.0,3.0,8.0,0.0,12.02,0.0,6015.04,616.122734375,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,2.2,0.0,0.0,0.0,10119,1
88.3782730102539,4.0,4.0,1.0,2.0,2.0,8.11,53.0,7.0,3.0,61.0,39.0,8.0,7.0,1.0,7.75,1.02,36.0,4.0,4.0,2.0,10.15,0.0,5845.6,437.4737109375,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.14,0.0,0.0,0.0,10119,0
76.12213897705078,2.0,4.0,0.0,1.0,2.0,7.11,1.11,8.0,6.0,80.0,0.0,3.0,6.0,0.0,2.0,1.28,20.0,1.0,1.0,1.0,5.58,10.0,4591.2,212.973984375,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,8664,0
50.91227722167969,1.0,1.0,3.0,0.0,1.0,5.72,2.0,8.0,8.0,41.0,0.0,3.0,5.0,2.0,3.5,1.01,19.0,0.0,2.0,1.0,4.2,0.0,4042.08,154.944267578125,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0,0.0,0.0,8664,1
83.7814712524414,3.0,4.0,3.0,0.0,2.0,9.81,81.0,7.0,5.0,61.0,8.0,7.0,9.0,2.0,7.25,1.56,50.0,7.0,4.0,3.0,11.58,0.0,3561.76,261.38564453125,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.78,0.0,0.0,0.0,8664,0
69.59870910644531,3.0,3.0,1.0,3.0,0.0,7.04,1.68,7.0,6.0,72.0,11.0,6.0,4.0,3.0,4.25,1.34,25.0,2.0,3.0,0.0,7.45,0.0,4251.04,201.135078125,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.5,0.0,0.0,0.0,8664,1
94.50303649902344,2.0,5.0,0.0,0.0,2.0,8.83,1.65,6.0,6.0,78.0,28.0,4.0,7.0,1.0,5.5,1.11,21.0,3.0,3.0,1.0,4.99,0.0,4012.32,264.7708984375,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.57,1.0,0.0,0.0,8664,0
92.63568115234376,4.0,2.0,0.0,1.0,2.0,7.46,2.84,5.0,4.0,85.0,38.0,10.0,4.0,1.0,10.0,2.5,55.0,10.0,7.0,2.0,12.84,0.0,4975.2,275.46486328125,0.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,0.0,2.5,0.0,1.0,0.0,8664,1
63.36855316162109,3.0,5.0,1.0,2.0,0.0,8.27,1.68,8.0,5.0,57.0,0.0,4.0,6.0,1.0,2.25,1.32,27.0,3.0,2.0,0.0,7.02,0.0,3576.16,187.95583984375,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.67,0.0,0.0,0.0,8664,0
71.6478271484375,3.0,4.0,1.0,2.0,0.0,8.95,3.43,5.0,5.0,64.0,15.0,9.0,5.0,0.0,9.0,94.0,35.0,5.0,6.0,1.0,9.43,0.0,3861.6,226.21087890625,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.8,2.0,0.0,0.0,8664,1
59.154273986816406,2.0,4.0,3.0,1.0,1.0,10.74,1.69,10.0,7.0,57.0,29.0,4.0,8.0,6.0,8.0,3.93,63.0,13.0,3.0,0.0,13.66,33.0,6300.32,301.40654296875,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,1.0,0.0,0.0,8658,0
80.64447021484375,2.0,8.0,1.0,0.0,1.0,13.4,3.04,8.0,7.0,70.0,59.0,6.0,10.0,5.0,9.25,1.59,39.0,2.0,6.0,0.0,11.53,34.0,5528.48,365.8866796875,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.0,0.0,0.0,8658,1
62.08517837524414,4.0,7.0,0.0,2.0,1.0,9.82,82.0,10.0,6.0,57.0,8.0,8.0,8.0,0.0,9.0,1.43,39.0,1.0,4.0,2.0,9.24,0.0,5057.6,306.68486328125,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,8658,0
93.06365203857422,3.0,5.0,1.0,4.0,1.0,11.61,4.05,10.0,9.0,83.0,69.0,12.0,7.0,2.0,9.25,2.47,69.0,11.0,6.0,2.0,16.37,1.0,6674.08,456.38375,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,1.71,0.0,0.0,0.0,8658,1
85.68870544433594,5.0,3.0,0.0,2.0,4.0,14.23,6.89,11.0,9.0,87.0,1.06,16.0,7.0,0.0,14.0,4.63,88.0,13.0,14.0,0.0,20.94,51.0,7524.64,409.6490234375,0.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,0.0,2.29,0.0,0.0,0.0,8658,0
73.880859375,2.0,7.0,0.0,1.0,1.0,10.96,2.68,11.0,11.0,68.0,0.0,6.0,8.0,0.0,8.0,1.28,21.0,2.0,4.0,1.0,7.07,38.0,6043.84,344.9501953125,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.75,1.0,1.0,0.0,8658,1
66.68817901611328,2.0,8.0,1.0,0.0,0.0,11.6,1.76,8.0,5.0,58.0,16.0,6.0,9.0,2.0,6.0,97.0,24.0,1.0,5.0,1.0,6.52,1.0,5265.6,318.5839453125,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.67,0.0,0.0,0.0,8658,0
89.20696258544922,2.0,6.0,1.0,1.0,2.0,15.14,5.06,10.0,6.0,73.0,27.0,8.0,9.0,1.0,11.0,1.45,35.0,2.0,6.0,1.0,10.57,2.0,6121.44,420.1741015625,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.89,3.0,0.0,0.0,8658,1
64.42890167236328,3.0,2.0,2.0,1.0,2.0,8.31,1.67,6.0,3.0,59.0,30.0,8.0,6.0,1.0,7.25,1.7,40.0,5.0,6.0,1.0,9.46,0.0,4458.24,246.07669921875,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.33,0.0,0.0,0.0,8658,0
1.0580038452148437,2.0,5.0,0.0,2.0,0.0,5.54,54.0,5.0,4.0,66.0,43.0,8.0,5.0,0.0,7.0,93.0,26.0,3.0,3.0,3.0,7.17,0.0,4000.16,399.9866796875,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6,0.0,0.0,0.0,8658,1
95.22447967529295,1.0,4.0,2.0,0.0,1.0,7.44,44.0,7.0,2.0,63.0,31.0,1.0,7.0,2.0,1.5,43.0,8.0,1.0,1.0,0.0,2.32,0.0,3779.84,348.9069140625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0.0,8658,0
1.2093463134765623,4.0,4.0,0.0,1.0,0.0,4.91,91.0,8.0,7.0,75.0,42.0,7.0,4.0,2.0,8.75,1.61,33.0,8.0,4.0,2.0,8.54,0.0,4515.2,411.66421875,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.75,0.0,1.0,0.0,8658,1
95.37506103515624,2.0,6.0,1.0,0.0,0.0,8.49,1.49,8.0,2.0,64.0,23.0,3.0,7.0,1.0,4.25,66.0,21.0,1.0,3.0,0.0,5.25,0.0,4001.12,324.75623046875,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.43,1.0,0.0,0.0,8658,0
1.139097671508789,3.0,3.0,1.0,2.0,1.0,8.9,3.62,6.0,7.0,86.0,0.0,4.0,5.0,2.0,2.5,1.13,30.0,2.0,2.0,0.0,7.29,0.0,5245.76,378.16015625,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.8,0.0,0.0,0.0,8658,1
1.2218836975097656,3.0,3.0,1.0,1.0,3.0,8.85,1.85,6.0,3.0,84.0,61.0,5.0,7.0,3.0,5.25,1.38,32.0,3.0,3.0,1.0,8.42,1.0,4908.16,458.0148828125,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.71,0.0,0.0,0.0,8658,0
1.3718899536132811,3.0,1.0,1.0,1.0,1.0,6.1,86.0,5.0,6.0,86.0,45.0,8.0,3.0,1.0,11.25,82.0,31.0,3.0,6.0,1.0,10.08,0.0,5392.96,479.1801171875,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.67,2.0,0.0,0.0,8658,1
82.62103271484375,3.0,5.0,2.0,2.0,0.0,10.6,2.7,4.0,3.0,56.0,52.0,7.0,7.0,2.0,6.5,89.0,30.0,4.0,5.0,0.0,7.63,75.0,5121.92,442.2745703125,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,8659,0
71.94305419921875,3.0,7.0,1.0,1.0,0.0,9.13,69.0,6.0,3.0,49.0,20.0,7.0,8.0,1.0,7.25,1.86,45.0,1.0,5.0,1.0,11.32,0.0,4416.16,393.4360546875,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.88,1.0,0.0,0.0,8659,1
92.46533203125,4.0,5.0,0.0,1.0,1.0,9.08,2.8,6.0,4.0,62.0,35.0,6.0,6.0,2.0,10.0,100.0,32.0,3.0,4.0,1.0,7.65,0.0,6195.68,504.6337890625,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,8659,0
82.96018981933594,3.0,5.0,1.0,1.0,2.0,9.25,57.0,5.0,5.0,56.0,16.0,10.0,8.0,0.0,10.0,1.11,43.0,5.0,5.0,4.0,12.72,0.0,5308.32,471.1633203125,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,1.25,1.0,0.0,0.0,8659,1
70.48599243164062,4.0,5.0,3.0,1.0,1.0,10.79,1.28,6.0,5.0,54.0,40.0,6.0,9.0,1.0,7.75,1.05,29.0,3.0,4.0,1.0,7.07,0.0,5001.92,407.7830078125,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.67,1.0,0.0,0.0,8659,0
68.622314453125,1.0,6.0,2.0,0.0,1.0,10.48,1.48,7.0,6.0,59.0,0.0,2.0,9.0,2.0,2.25,1.48,28.0,5.0,2.0,0.0,5.54,0.0,5064.64,361.5480078125,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.22,0.0,0.0,0.0,8659,1
94.2054214477539,2.0,5.0,0.0,1.0,3.0,15.33,6.51,3.0,2.0,70.0,42.0,11.0,8.0,2.0,11.75,2.89,10.0,15.0,8.0,2.0,15.02,0.0,6397.6,529.9425390625,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.38,1.0,0.0,0.0,8659,0
1.066420211791992,4.0,3.0,0.0,3.0,2.0,8.51,3.51,4.0,4.0,76.0,1.12,11.0,5.0,0.0,12.0,1.81,58.0,7.0,8.0,0.0,15.47,0.0,7598.72,570.2673046875,0.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,0.0,2.2,0.0,2.0,0.0,8659,1
88.32907104492188,5.0,7.0,0.0,2.0,1.0,10.43,1.75,5.0,5.0,52.0,29.0,8.0,8.0,4.0,9.0,1.24,43.0,4.0,5.0,1.0,13.32,0.0,4283.36,428.769375,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,10124,0
98.2892074584961,2.0,5.0,1.0,0.0,1.0,8.85,1.83,5.0,3.0,62.0,74.0,8.0,7.0,1.0,10.5,1.33,38.0,5.0,5.0,3.0,9.65,0.0,4758.08,459.4733984375,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.14,2.0,0.0,0.0,10124,1
89.38432312011719,3.0,3.0,3.0,1.0,1.0,8.82,1.36,9.0,6.0,55.0,6.0,7.0,7.0,1.0,6.5,57.0,22.0,1.0,5.0,1.0,6.93,0.0,4577.92,390.846484375,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10124,0
1.2003489685058595,7.0,2.0,0.0,5.0,2.0,8.39,2.16,7.0,3.0,85.0,66.0,14.0,4.0,1.0,11.5,1.36,52.0,3.0,9.0,0.0,13.99,0.0,6878.24,544.0803515625,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,3.5,1.0,0.0,0.0,10124,1
1.0236109924316406,2.0,4.0,1.0,0.0,2.0,8.82,1.2,8.0,6.0,69.0,47.0,4.0,7.0,2.0,4.25,1.18,26.0,0.0,4.0,0.0,6.61,0.0,5754.4,472.3969140625,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.57,0.0,0.0,0.0,10124,0
95.03121948242188,1.0,4.0,1.0,0.0,1.0,6.93,93.0,7.0,5.0,57.0,39.0,4.0,6.0,3.0,9.75,77.0,24.0,3.0,2.0,2.0,5.28,0.0,4542.24,463.797265625,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.67,0.0,1.0,0.0,10124,1
1.3524757385253907,2.0,4.0,1.0,1.0,2.0,7.47,47.0,6.0,2.0,76.0,60.0,5.0,7.0,0.0,7.0,77.0,17.0,5.0,3.0,1.0,4.99,0.0,6133.12,630.7425390625,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.71,2.0,1.0,0.0,10124,0
81.40804290771484,3.0,6.0,1.0,1.0,0.0,7.68,3.0,7.0,2.0,51.0,30.0,3.0,7.0,4.0,3.75,78.0,22.0,1.0,2.0,0.0,6.62,0.0,4307.68,381.0490625,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.43,0.0,0.0,0.0,10124,1
1.1073725128173828,5.0,3.0,0.0,1.0,0.0,6.27,3.27,8.0,7.0,76.0,15.0,6.0,3.0,1.0,8.25,1.1,28.0,5.0,3.0,2.0,9.52,1.0,4778.72,362.7777734375,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,10118,1
79.20562744140625,2.0,5.0,0.0,1.0,1.0,7.66,75.0,8.0,3.0,60.0,8.0,3.0,6.0,2.0,2.75,1.06,22.0,2.0,2.0,0.0,6.62,0.0,3906.72,277.4639453125,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,10118,0
98.48875427246094,2.0,4.0,0.0,1.0,0.0,5.66,1.09,2.0,2.0,53.0,24.0,4.0,4.0,4.0,5.25,56.0,21.0,5.0,3.0,0.0,6.11,0.0,3054.56,306.8661328125,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10118,1
73.80158233642578,1.0,5.0,2.0,0.0,0.0,9.45,2.25,7.0,6.0,53.0,14.0,1.0,7.0,2.0,4.0,56.0,11.0,2.0,1.0,0.0,4.45,0.0,2982.56,252.2414453125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,2.0,0.0,0.0,10118,0
1.0404257202148437,4.0,1.0,1.0,1.0,2.0,5.61,1.61,7.0,4.0,89.0,12.0,5.0,4.0,1.0,4.75,1.54,27.0,4.0,4.0,0.0,8.13,29.0,4824.48,341.5052734375,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.25,0.0,0.0,0.0,10118,1
